year,state,sector-name,fuel-name,value,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
1974,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,16.88,39.56,39.725,-100.469321077,47.446338517
1974,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,291.73,50.42,50.41666666666666,-82.7900611953,40.291452206
1974,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,61.92,59.62,59.675,-97.5082927121,35.5834856477
1974,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,27.35,47.14,46.48333333333333,-120.555413394,43.93664816060001
1974,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,305.03,48.18,48.13333333333333,-77.7995595623,40.8738378455
1974,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,11.53,49.18,48.56666666666666,-71.5536120535,41.6760813901
1974,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,45.69,62.97,62.39166666666667,-80.8961396866,33.9079742468
1974,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,9.16,45.73,44.56666666666666,-100.230507516,44.4361607025
1974,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,90.3,57.68,57.65833333333333,-86.3433803654,35.8429870949
1974,Texas,Total carbon dioxide emissions from all sectors,All Fuels,427.36,64.6,64.64999999999999,-99.3506971451,31.4844643819
1974,Utah,Total carbon dioxide emissions from all sectors,All Fuels,29.61,47.85,47.53333333333333,-111.678216374,39.3237947509
1974,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.31,41.14,41.325,-72.6626493581,44.07519582519999
1974,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,84.98,55.24,54.79166666666666,-78.8122544727,37.5150238913
1974,Washington,Total carbon dioxide emissions from all sectors,All Fuels,53.15,46.75,46.11666666666667,-120.446866425,47.3809688818
1974,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,100.31,51.86,51.59166666666667,-80.6137119661,38.6425987436
1974,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,82.06,41.95,42.36666666666667,-90.0116942643,44.6380301915
1974,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,23.9,41.34,40.74166666666667,-107.551454075,42.999642032
1975,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,107.78,62.88,63.075,-86.8283719359,32.7898321918
1975,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,38.22,57.75,59.35,-111.664418336,34.2931098705
1975,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,36.37,59.88,60.44166666666666,-92.4392676639,34.8997453322
1975,California,Total carbon dioxide emissions from all sectors,All Fuels,311.49,56.15,57.375,-119.610698951,37.2460706736
1975,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,51.8,43.31,44.60833333333333,-105.547824721,38.9985518194
1975,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,41.69,49.18,48.04166666666666,-72.7257060428,41.6202863352
1975,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,15.54,55.27,54.16666666666666,-75.4004040929,38.8870164548
1975,Florida,Total carbon dioxide emissions from all sectors,All Fuels,125.94,71.25,70.13333333333334,-81.7974638723,28.628439264699995
1975,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,91.44,63.76,63.375,-83.4463418309,32.6492290722
1975,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,13.14,41.05,42.59166666666667,-114.659382348,44.0890895052
1975,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,245.42,51.96,51.61666666666667,-89.19839676140002,40.0650409125
1975,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,178.99,51.97,51.3,-86.2756397346,39.9081412284
1975,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,55.14,47.37,47.53333333333333,-93.50006496049998,42.0746268788
1975,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,57.58,53.62,54.15833333333333,-98.3802131736,38.4847081514
1975,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,91.27,55.78,55.5,-85.2904560935,37.5266674638
1975,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,159.76,66.16,66.41666666666667,-92.5856620163,31.0584069584
1975,Maine,Total carbon dioxide emissions from all sectors,All Fuels,16.07,41.11,40.075,-69.2266474552,45.3714334913
1975,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,67.14,54.67,53.75833333333333,-76.7724546076,39.0369222963
1975,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,91.82,48.12,46.91666666666666,-71.7986394244,42.2533023991
1975,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,191.8,44.76,43.583333333333336,-85.4371669561,44.3506813109
1975,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,72.78,40.4,40.09166666666666,-94.3090126515,46.3163329315
1975,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,40.85,63.35,63.63333333333333,-89.6652136847,32.750866634
1975,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,100.9,54.55,54.50833333333333,-92.47741015779998,38.3676131565
1975,Montana,Total carbon dioxide emissions from all sectors,All Fuels,16.81,39.4,41.141666666666666,-109.645148622,47.0335364218
1975,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,28.72,47.68,48.36666666666667,-99.8108090713,41.5271489603
1975,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,20.95,48.06,49.46666666666667,-116.65522549,39.3562373462
1975,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,12.59,43.56,42.35,-71.5775941473,43.6856317461
1975,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,105.98,52.87,51.44166666666666,-74.6607541123,40.1844273633
1975,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,39.19,51.2,52.84166666666667,-106.108388616,34.4213707591
1975,New York,Total carbon dioxide emissions from all sectors,All Fuels,244.46,45.65,44.48333333333333,-75.5031182762,42.9403901101
1975,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,95.21,59.36,58.5,-79.3723797543,35.5415341226
1975,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,16.22,39.61,39.68333333333333,-100.469321077,47.446338517
1975,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,284.31,51.08,50.425,-82.7900611953,40.291452206
1975,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,62.46,58.56,59.66666666666666,-97.5082927121,35.5834856477
1975,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,26.76,45.78,46.5,-120.555413394,43.93664816060001
1975,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,291.27,48.97,48.13333333333333,-77.7995595623,40.8738378455
1975,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,10.5,49.98,48.53333333333333,-71.5536120535,41.6760813901
1975,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,42.63,63.17,62.39166666666667,-80.8961396866,33.9079742468
1975,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,10.89,44.06,44.56666666666666,-100.230507516,44.4361607025
1975,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,89.69,57.81,57.675,-86.3433803654,35.8429870949
1975,Texas,Total carbon dioxide emissions from all sectors,All Fuels,406.65,63.67,64.625,-99.3506971451,31.4844643819
1975,Utah,Total carbon dioxide emissions from all sectors,All Fuels,31.0,45.61,47.53333333333333,-111.678216374,39.3237947509
1975,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.17,42.74,41.333333333333336,-72.6626493581,44.07519582519999
1975,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,81.17,55.47,54.78333333333333,-78.8122544727,37.5150238913
1975,Washington,Total carbon dioxide emissions from all sectors,All Fuels,54.89,45.27,46.14166666666667,-120.446866425,47.3809688818
1975,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,97.84,52.21,51.56666666666666,-80.6137119661,38.6425987436
1975,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,80.81,42.78,42.36666666666667,-90.0116942643,44.6380301915
1975,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,25.34,39.26,40.75,-107.551454075,42.999642032
1976,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,108.09,60.79,63.075,-86.8283719359,32.7898321918
1976,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,43.78,59.0,59.36666666666667,-111.664418336,34.2931098705
1976,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,38.86,58.87,60.41666666666666,-92.4392676639,34.8997453322
1976,California,Total carbon dioxide emissions from all sectors,All Fuels,326.9,57.5,57.35833333333333,-119.610698951,37.2460706736
1976,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,55.13,44.74,44.6,-105.547824721,38.9985518194
1976,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,43.43,47.81,48.025,-72.7257060428,41.6202863352
1976,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,16.16,54.0,54.18333333333333,-75.4004040929,38.8870164548
1976,Florida,Total carbon dioxide emissions from all sectors,All Fuels,134.52,69.04,70.14166666666667,-81.7974638723,28.628439264699995
1976,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,96.23,61.6,63.36666666666667,-83.4463418309,32.6492290722
1976,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,12.93,42.28,42.6,-114.659382348,44.0890895052
1976,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,254.2,50.74,51.63333333333333,-89.19839676140002,40.0650409125
1976,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,181.37,50.31,51.30833333333334,-86.2756397346,39.9081412284
1976,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,58.5,47.72,47.525000000000006,-93.50006496049998,42.0746268788
1976,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,60.51,54.3,54.125,-98.3802131736,38.4847081514
1976,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,101.03,53.55,55.48333333333333,-85.2904560935,37.5266674638
1976,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,182.67,64.4,66.375,-92.5856620163,31.0584069584
1976,Maine,Total carbon dioxide emissions from all sectors,All Fuels,18.66,39.69,40.10833333333333,-69.2266474552,45.3714334913
1976,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,72.64,53.37,53.775,-76.7724546076,39.0369222963
1976,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,96.55,46.82,46.91666666666666,-71.7986394244,42.2533023991
1976,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,193.57,43.01,43.575,-85.4371669561,44.3506813109
1976,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,77.81,40.82,40.06666666666667,-94.3090126515,46.3163329315
1976,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,43.37,61.52,63.61666666666667,-89.6652136847,32.750866634
1976,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,107.22,53.88,54.525000000000006,-92.47741015779998,38.3676131565
1976,Montana,Total carbon dioxide emissions from all sectors,All Fuels,19.43,42.64,41.125,-109.645148622,47.0335364218
1976,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,31.21,48.99,48.39166666666667,-99.8108090713,41.5271489603
1976,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,22.24,49.67,49.48333333333333,-116.65522549,39.3562373462
1976,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,13.65,41.97,42.35833333333333,-71.5775941473,43.6856317461
1976,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,117.17,51.37,51.44166666666666,-74.6607541123,40.1844273633
1976,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,41.97,52.01,52.85833333333334,-106.108388616,34.4213707591
1976,New York,Total carbon dioxide emissions from all sectors,All Fuels,262.59,43.39,44.49166666666667,-75.5031182762,42.9403901101
1976,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,106.01,57.43,58.50833333333333,-79.3723797543,35.5415341226
1976,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,18.62,41.46,39.7,-100.469321077,47.446338517
1976,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,296.54,49.26,50.4,-82.7900611953,40.291452206
1976,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,69.0,58.74,59.66666666666666,-97.5082927121,35.5834856477
1976,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,26.69,46.56,46.475,-120.555413394,43.93664816060001
1976,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,308.57,47.12,48.11666666666667,-77.7995595623,40.8738378455
1976,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,10.62,48.6,48.583333333333336,-71.5536120535,41.6760813901
1976,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,50.62,61.03,62.4,-80.8961396866,33.9079742468
1976,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,12.48,46.28,44.56666666666666,-100.230507516,44.4361607025
1976,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,101.99,55.68,57.66666666666666,-86.3433803654,35.8429870949
1976,Texas,Total carbon dioxide emissions from all sectors,All Fuels,422.05,62.94,64.64166666666667,-99.3506971451,31.4844643819
1976,Utah,Total carbon dioxide emissions from all sectors,All Fuels,30.76,47.51,47.525,-111.678216374,39.3237947509
1976,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.87,40.67,41.34166666666667,-72.6626493581,44.07519582519999
1976,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,86.11,53.99,54.79166666666666,-78.8122544727,37.5150238913
1976,Washington,Total carbon dioxide emissions from all sectors,All Fuels,54.93,45.95,46.14166666666667,-120.446866425,47.3809688818
1976,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,104.17,50.09,51.56666666666666,-80.6137119661,38.6425987436
1976,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,84.12,41.82,42.35,-90.0116942643,44.6380301915
1976,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,30.86,41.4,40.766666666666666,-107.551454075,42.999642032
1977,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,111.68,62.34,63.075,-86.8283719359,32.7898321918
1977,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,50.5,59.98,59.34166666666667,-111.664418336,34.2931098705
1977,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,41.65,60.71,60.4,-92.4392676639,34.8997453322
1977,California,Total carbon dioxide emissions from all sectors,All Fuels,354.48,57.82,57.375,-119.610698951,37.2460706736
1977,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,58.31,46.14,44.6,-105.547824721,38.9985518194
1977,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,43.05,48.01,48.04166666666666,-72.7257060428,41.6202863352
1977,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,16.14,54.47,54.18333333333334,-75.4004040929,38.8870164548
1977,Florida,Total carbon dioxide emissions from all sectors,All Fuels,138.18,69.4,70.13333333333334,-81.7974638723,28.628439264699995
1977,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,104.7,62.75,63.35,-83.4463418309,32.6492290722
1977,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,12.88,42.87,42.583333333333336,-114.659382348,44.0890895052
1977,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,256.31,51.4,51.625,-89.19839676140002,40.0650409125
1977,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,186.31,50.93,51.30833333333334,-86.2756397346,39.9081412284
1977,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,58.78,48.27,47.51666666666667,-93.50006496049998,42.0746268788
